5.65913050465176,0.816573533075648,0.300218158272779,0.87179294021128,0.488540509868193,0.343784260490864,0.259695618433796,0.735240088989146,0.709130299501955,0.618786526718974,0.0022878412100279,0.400173420848008,0.753670730566362,0.790873596754484,0.0397795442038889,0.796091212333281,0.126862113264826,0.844756632255404,0.292410341839211,0.0933191501421066,0.419551483098544,0.00558112226984153,0.0767537345862533,0.739199528478463,0.981568230272936,0.218232263733975,0.806066588301787,0.100849056860381,0.59633581577638,0.97567093914987,0.967820799552412,0.481342368519864
0.816573533075648,5.31495432964126,0.680290474244691,0.897062484963166,0.0653339565150842,0.264065147470231,0.244178041093522,0.556149994390713,0.130295521332358,0.699150113317535,0.944532043448367,0.763506119119905,0.5550881101582,0.399961864586141,0.529818635947425,0.210988217213697,0.214640967396051,0.371983980195628,0.0162825536223754,0.206680406912014,0.110797646282591,0.186388406230158,0.0558452550345419,0.0988703062858602,0.0902422890159004,0.0996423029616137,0.377847951671179,0.388038069974207,0.0791452393029073,0.289513801080148,0.620111409375626,0.468530475415428
0.300218158272779,0.680290474244691,5.74741989277245,0.843586761732537,0.456981036899934,0.580180339875577,0.70909508384964,0.83437118942725,0.523997273889528,0.314828670017582,0.792476901440052,0.164067787517012,0.800912259027531,0.0451092487106278,0.933367035373425,0.17441351850841,0.826819630530735,0.707605986488196,0.884415714000928,0.302759096720275,0.816614440783048,0.324061031117453,0.258728319443232,0.82063308844874,0.686158658288716,0.619505816445823,0.517978144507388,0.289224862024986,0.576636037390549,0.338433319612924,0.156003156891034,0.908549525020189
0.87179294021128,0.897062484963166,0.843586761732537,5.3740554484383,0.595555303695487,0.435391082649911,0.658850732432459,0.106124465172072,0.0458901142277052,0.804788645898101,0.399328429265853,0.688290348420654,0.67034598226316,0.201045341699827,0.602214607998047,0.613841779284192,0.387614281902223,0.345655294339593,0.210310646742894,0.351522394642866,0.249304579566938,0.0501866065856974,0.439927418828113,0.227111609190605,0.928964801293577,0.103814782651106,0.0945978893449516,0.073086860797593,0.898172311971638,0.996444665038234,0.398367064139535,0.417147487867677
0.488540509868193,0.0653339565150842,0.456981036899934,0.595555303695487,4.99898768919603,0.415100184764592,0.11918134159428,0.256561490822235,0.101305687973029,0.178022430412338,0.87344949814295,0.643316618717173,0.53510748096641,0.0428628361556463,0.601176727619887,0.941056448782904,0.318075469094124,0.877157906709213,0.683644298178902,0.726747501555589,0.50917839903936,0.144536857301886,0.284289116400108,0.106941347858146,0.141816370950941,0.799061803589637,0.909095192849836,0.194608005437083,0.463310567259345,0.788970526945116,0.882504945784612,0.544138005959048
0.343784260490864,0.264065147470231,0.580180339875577,0.435391082649911,0.415100184764592,4.94311722940095,0.129219133315405,0.0541240236566644,0.468935089858187,0.241305720471971,0.67439632589643,0.821353525764952,0.685926116437637,0.639163201462111,0.643866218140665,0.661564946484972,0.261778535315275,0.750527916904124,0.154390302217875,0.886325273029742,0.804132672189402,0.729369435485953,0.678767849925557,0.662775960208951,0.884415653763051,0.902925119282939,0.207630593997342,0.417485231103283,0.398396426873099,0.794921547968916,0.539013920213969,0.699008861851566
0.259695618433796,0.244178041093522,0.70909508384964,0.658850732432459,0.11918134159428,0.129219133315405,4.96687284358937,0.656553901761324,0.710646362418379,0.59472996886471,0.242365605924339,0.378546930330226,0.955183839598853,0.251758621650634,0.921930576293345,0.214898375165428,0.296523982892583,0.434425334008016,0.974315872573114,0.0519261904007149,0.509830030671977,0.482279604115223,0.949579547672378,0.954576107771929,0.0197619612901836,0.312512845986667,0.38206452354053,0.29292655914394,0.104461114798391,0.632368873728348,0.543676069037676,0.0790502555821841
0.735240088989146,0.556149994390713,0.83437118942725,0.106124465172072,0.256561490822235,0.0541240236566644,0.656553901761324,5.16634080534804,0.601346407503426,0.868232914442517,0.168444723953063,0.11190066076972,0.627752290609928,0.419883949824652,0.219257236865375,0.913589800435506,0.428178043205905,0.400660697960175,0.502662350320489,0.078559181348574,0.302700003346685,0.338064748642705,0.773955089314808,0.814564459224572,0.342685896626743,0.281589166159224,0.660280265178685,0.702138511791249,0.65223638867871,0.811450785576298,0.442452519844676,0.509415865757464
0.709130299501955,0.130295521332358,0.523997273889528,0.0458901142277052,0.101305687973029,0.468935089858187,0.710646362418379,0.601346407503426,5.09382119981799,0.818668373595483,0.861124801370978,0.859483274373394,0.819131996520413,0.171836238765551,0.884904384794935,0.380196750008249,0.192406316320093,0.372937849313976,0.891408193642843,0.0144860561675039,0.861926621438791,0.236767046375269,0.636139008645793,0.623252783402418,0.238306087550869,0.00678194126805909,0.758373302277572,0.239713177935322,0.991700005353602,0.448093250950899,0.183745286455007,0.486898298871691
0.618786526718974,0.699150113317535,0.314828670017582,0.804788645898101,0.178022430412338,0.241305720471971,0.59472996886471,0.868232914442517,0.818668373595483,5.47898835595165,0.326641002443284,0.713183106337416,0.188965332654366,0.884455866252361,0.0488219833472131,0.0349822849409034,0.567478340153144,0.443250295360651,0.72649108314172,0.193340128031517,0.0573943181115859,0.450863206704084,0.753581470197562,0.32826875039811,0.984564000963032,0.495871665666786,0.173069412392096,0.959482620708005,0.678072815973294,0.830613552616427,0.249230797808014,0.855880283157922
